F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Target
0.425267126,0.23075818,0.44889615,0.729549569,0.737747944,0.884624519,0.104551701,0.343488375,0.156500438,0.483668525,0.353505628,7.465
0.600349644,0.111707673,0.029039983,0.386292416,0.763067432,0.94767071,0.854702344,0.386092641,0.597783506,0.067245635,0.506900613,7.466
0.568569971,0.564061583,0.115015242,0.662610133,0.892117559,0.38800398,0.592209259,0.496122381,0.322631063,0.020528244,0.318772733,7.467
0.524252773,0.354654225,0.112642286,0.580408027,0.952717832,0.675226727,0.616101124,0.208863508,0.170893578,0.780015621,0.982730366,7.468
0.92460891,0.009897839,0.86262716,0.334313053,0.491607305,0.962226754,0.016421315,0.256815127,0.591679413,0.549055074,0.1570759,7.469
0.856512003,0.292436758,0.961140332,0.665334843,0.718804972,0.879121052,0.945054825,0.723299091,0.108576057,0.728847217,0.284720859,7.47
0.817874735,0.48282069,0.574758433,0.232007477,0.232780519,0.978412448,0.703144232,0.105570328,0.905956357,0.970803279,0.739276332,7.471
0.570288955,0.230028173,0.679655035,0.746497231,0.132417903,0.557399638,0.190873897,0.705869961,0.19057995,0.038537714,0.321005198,7.472
0.831254068,0.274707716,0.939724334,0.967207844,0.899866487,0.271155137,0.381403282,0.195852438,0.87798036,0.307103872,0.370200755,7.473
0.920025583,0.947600379,0.046533199,0.554123497,0.568404502,0.210363249,0.351543607,0.981499287,0.556143104,0.79420555,0.705745106,7.474
0.975550598,0.180112665,0.366817185,0.015321868,0.796377329,0.902377354,0.466442701,0.475470325,0.514793659,0.241795641,0.189531923,7.475
0.030981153,0.08521578,0.129915409,0.759753995,0.280694701,0.64631277,0.293858711,0.776460068,0.800900989,0.224839792,0.223879012,7.476
0.045139091,0.210777665,0.437231775,0.468209888,0.353848946,0.372741473,0.641528159,0.278101762,0.318218695,0.92693273,0.641860961,7.477
0.768636152,0.238637301,0.325928585,0.442904169,0.650300555,0.940123364,0.357377868,0.877615181,0.508475764,0.836618368,0.903636486,7.478
0.424841499,0.685233218,0.039284423,0.998923254,0.255458779,0.751497874,0.786636486,0.453163816,0.470572665,0.279907679,0.252954958,7.479
0.460923988,0.874207288,0.20951053,0.47124067,0.16997617,0.68497165,0.595752792,0.212328955,0.798519368,0.272072709,0.697200072,7.48
0.000218946,0.811334153,0.746420213,0.911993145,0.24248048,0.412639847,0.42271783,0.838202836,0.085422479,0.793920032,0.608415375,7.481
0.243077448,0.87835521,0.825890306,0.115438724,0.928082117,0.627127747,0.110543146,0.80678423,0.46396608,0.404260726,0.406262024,7.482
0.07296348,0.245758071,0.444522998,0.325780009,0.584101015,0.565566847,0.125520966,0.599473366,0.400473836,0.741748616,0.133570016,7.483
0.940812318,0.934681495,0.832812801,0.213836979,0.611270881,0.694227497,0.171674066,0.93959623,0.39046431,0.42210041,0.592113112,7.484
0.362360226,0.650455733,0.627852422,0.065797092,0.632738155,0.018990125,0.051552714,0.059897316,0.826815398,0.733226401,0.286905434,7.485
0.309989915,0.86500929,0.751932074,0.114348361,0.626767616,0.710656096,0.008997203,0.776483216,0.431358181,0.467640675,0.059471509,7.486
0.55341244,0.203705069,0.807926433,0.26974999,0.670354921,0.589906625,0.963344075,0.025438318,0.954195299,0.788466871,0.277519235,7.487
0.894917325,0.191308807,0.47371958,0.732019278,0.641146688,0.224561573,0.166113758,0.593577497,0.773287506,0.612269057,0.00327385,7.488
0.292614036,0.915299214,0.722244358,0.820730907,0.303486367,0.502936686,0.787661155,0.947954783,0.231115432,0.132254745,0.352604407,7.489
0.210462939,0.663084903,0.156312094,0.494470739,0.744079766,0.088547819,0.615187659,0.957720943,0.667235281,0.562387926,0.552341172,7.49
0.503350478,0.719777203,0.042093136,0.831424508,0.915705757,0.92394932,0.902303236,0.469437274,0.918495147,0.252070082,0.088142279,7.491
0.758221642,0.199571772,0.719941855,0.83525512,0.981046187,0.884170236,0.614679934,0.529559808,0.951308466,0.269937685,0.537811509,7.492
0.968692524,0.974457265,0.91023819,0.149240852,0.851614033,0.314412218,0.827186524,0.145519464,0.798458588,0.890115638,0.271110632,7.493
0.738855726,0.264319312,0.948652105,0.918448181,0.26393907,0.396056115,0.806013887,0.285225152,0.523772921,0.354467496,0.682801516,7.494
0.850496115,0.881631895,0.618042775,0.353859404,0.557090528,0.519563779,0.402018294,0.288981135,0.097046247,0.383037691,0.008184452,7.495
0.958965964,0.097853459,0.008172016,0.951953553,0.828624582,0.558782673,0.498316403,0.616411887,0.748200659,0.876250994,0.37777923,7.496
0.821914896,0.979078471,0.501875744,0.514697473,0.760347852,0.167126637,0.018455401,0.22021206,0.217373203,0.9101777,0.348335892,7.497
0.810996317,0.339458729,0.933071926,0.160008516,0.126903146,0.383498378,0.96360326,0.260813376,0.265775964,0.552446622,0.574387105,7.498
0.349209684,0.483506178,0.673800801,0.146330305,0.469569345,0.343324313,0.404479891,0.059675569,0.633185598,0.743066796,0.400618962,7.499
0.398646478,0.423628235,0.605689507,0.794310472,0.627675246,0.108015356,0.037860862,0.346456744,0.503391205,0.183288654,0.782401107,7.5
0.295932785,0.103810568,0.870834334,0.342137594,0.43091707,0.578445026,0.575792423,0.716407345,0.719197488,0.621254604,0.874209115,7.501
0.519067517,0.917962946,0.654705264,0.48955605,0.108930287,0.726145942,0.051184333,0.467506433,0.713377457,0.107287305,0.131688446,7.502
0.372371803,0.486757316,0.553506418,0.110269558,0.697082402,0.561805995,0.445355639,0.865884986,0.870240373,0.162920161,0.317295994,7.503
0.484208405,0.874253125,0.196752919,0.840724623,0.910850556,0.982935761,0.419209316,0.33405711,0.70312193,0.881910736,0.785588035,7.504
0.99257829,0.605696322,0.085859846,0.732019073,0.815155259,0.276366314,0.147035761,0.421986739,0.862055235,0.150854422,0.80522685,7.505
0.451120346,0.19532801,0.032093251,0.516865275,0.559020025,0.998195866,0.246201915,0.705516136,0.746148162,0.841491028,0.466890236,7.506
0.066522266,0.206271285,0.246796524,0.956804566,0.863058056,0.380847321,0.352147357,0.827584784,0.813810928,0.642025893,0.971243707,7.507
0.464299638,0.335224239,0.772758361,0.122506787,0.506784845,0.002069714,0.085373718,0.494284196,0.368329591,0.478562731,0.375535091,7.508
0.275338827,0.340104411,0.274447118,0.836009536,0.180334986,0.786668353,0.620877777,0.383750748,0.429398553,0.223103749,0.176831086,7.509
0.991277366,0.112810564,0.973435603,0.784858756,0.953470595,0.559681611,0.76771692,0.809030174,0.575900386,0.715123891,0.779375122,7.51
0.9214208,0.159007614,0.983740614,0.16389567,0.220257268,0.094303406,0.994414062,0.64142591,0.207461324,0.071192893,0.919083149,7.511
0.877726176,0.295472565,0.861963467,0.400890639,0.921083897,0.962064369,0.8120279,0.544438448,0.923894379,0.827981811,0.601461286,7.512
0.610997974,0.60171048,0.765567587,0.827214162,0.098471387,0.599481062,0.066645023,0.184882288,0.827091244,0.483778852,0.402816126,7.513
0.462596943,0.795665225,0.476655971,0.011801806,0.939016292,0.343958304,0.916760388,0.30461241,0.208193437,0.735053148,0.081785275,7.514
0.548427089,0.153383051,0.968189859,0.395846438,0.034314264,0.035825499,0.697938777,0.812546019,0.06796208,0.064700427,0.232790486,7.515
0.311780213,0.314225219,0.3389101,0.04832485,0.606970427,0.587590425,0.59659748,0.756259411,0.383420416,0.296705064,0.088642104,7.516
0.485479296,0.498056051,0.521312531,0.764848811,0.435574573,0.95091146,0.424600427,0.130368233,0.662405796,0.063600911,0.812691761,7.517
0.477807186,0.157721718,0.117554949,0.182329887,0.777971285,0.468476671,0.017966686,0.618472673,0.64264981,0.868863785,0.324343991,7.518
0.414613151,0.755682476,0.54064948,0.938175765,0.681989738,0.98713316,0.38719897,0.637544132,0.041216362,0.586618103,0.64986914,7.519
0.826276786,0.041222584,0.49785915,0.12751002,0.277803673,0.456029976,0.218573666,0.293041052,0.746991195,0.50581452,0.231452712,7.52
0.009029617,0.616798188,0.751029664,0.68863542,0.57615946,0.436634677,0.500847034,0.194965713,0.561658541,0.091656807,0.681352453,7.521
0.926017063,0.517614288,0.149264193,0.55100861,0.354221561,0.500824341,0.888874025,0.580650094,0.525651963,0.030143117,0.258441114,7.522
0.644507326,0.018069852,0.118060213,0.004387599,0.74659819,0.65275414,0.022467293,0.848922521,0.464238067,0.30486705,0.241848004,7.523
0.584904972,0.222594711,0.024526378,0.076730609,0.364375629,0.931805226,0.622883711,0.594868389,0.819839301,0.199646787,0.927202126,7.524
0.388150216,0.368022106,0.195392996,0.232852759,0.410558155,0.829049462,0.003206248,0.219707029,0.521223238,0.896065887,0.177809184,7.525
0.902427746,0.682775419,0.543995079,0.206393003,0.638496868,0.93195195,0.106685294,0.1922601,0.937692581,0.528742878,0.323117047,7.526
0.747314297,0.054224362,0.529820322,0.333387841,0.697265614,0.808442082,0.415448894,0.32128102,0.83280515,0.575548242,0.297999412,7.527
0.797013307,0.631607397,0.611559286,0.412558983,0.121370095,0.414510239,0.022842701,0.146742938,0.909491216,0.886374071,0.030302129,7.528
0.968279135,0.538688005,0.090932397,0.215596475,0.920477814,0.978056392,0.858518511,0.856971364,0.89191317,0.5608215,0.624705518,7.529
0.910977759,0.497225106,0.459762166,0.487968936,0.507040349,0.158810913,0.341005836,0.109336165,0.212918264,0.148431602,0.94610772,7.53
0.825266849,0.970708944,0.59180974,0.685303223,0.960701463,0.534157135,0.414779424,0.494063019,0.609324634,0.430667295,0.935875275,7.531
0.390783111,0.783142919,0.828418186,0.568859386,0.185346004,0.535189048,0.712008247,0.897557767,0.906240436,0.472000268,0.003134738,7.532
0.058800384,0.600412678,0.765291218,0.500854181,0.586070949,0.845428632,0.742702512,0.334717982,0.05317572,0.438253089,0.9678681,7.533
0.321782205,0.119519897,0.776525551,0.892736102,0.141790996,0.838994851,0.701233788,0.648690561,0.165984795,0.809702711,0.183824127,7.534
0.25897988,0.292174661,0.912219075,0.862277214,0.350315985,0.580084431,0.413158346,0.658656556,0.506687,0.900411099,0.334085933,7.535
0.209134118,0.566428601,0.401268824,0.514008952,0.535819814,0.74780749,0.198618145,0.818963945,0.757801501,0.986312943,0.986843278,7.536
0.041097621,0.9928782,0.485860896,0.032554425,0.632051964,0.665846047,0.550416857,0.875268281,0.29217279,0.190927347,0.375061545,7.537
0.785770888,0.386700496,0.434200541,0.903174135,0.77173737,0.40713046,0.399626282,0.434924145,0.102576262,0.249560369,0.410174917,7.538
0.892390188,0.992442924,0.876410391,0.022187335,0.231072767,0.410875405,0.56522521,0.339645837,0.964121865,0.96777321,0.231570428,7.539
0.659177409,0.591364307,0.395867158,0.018517036,0.931239094,0.2842771,0.867129411,0.77443454,0.705543724,0.795431476,0.595586916,7.54
0.129734263,0.924420196,0.218977573,0.550785215,0.47442447,0.355939455,0.228509874,0.976393134,0.82441044,0.075577705,0.728079227,7.541
0.800698839,0.033732748,0.102713539,0.814887127,0.821618178,0.232976163,0.28215714,0.372874581,0.546209106,0.423242851,0.458404481,7.542
0.033019688,0.622992481,0.213416089,0.961369146,0.733294432,0.407012314,0.721699551,0.105980559,0.040049782,0.718841934,0.83259061,7.543
0.302820376,0.095120245,0.514156149,0.55415015,0.385968019,0.439994598,0.756831782,0.437526275,0.038822665,0.191166244,0.269415833,7.544
0.830794876,0.143522168,0.344264492,0.780940375,0.911584504,0.865074658,0.459779978,0.102312919,0.551050851,0.041557738,0.426067044,7.545
0.670412971,0.955857562,0.999213726,0.448364555,0.804733067,0.045037824,0.547698937,0.165694616,0.659082587,0.316133229,0.620201078,7.546
0.990787081,0.967791735,0.72427574,0.084067036,0.388050055,0.561445592,0.376462283,0.188605872,0.629335613,0.616946746,0.563150098,7.547
0.403147584,0.728466168,0.710754045,0.356297585,0.483979505,0.660960857,0.308045469,0.893877052,0.919299286,0.174342986,0.202788881,7.548
0.92150921,0.641133764,0.133009009,0.349250693,0.878798149,0.61910041,0.281032917,0.958868709,0.883170538,0.192747044,0.119622386,7.549
0.562621439,0.58879665,0.911882208,0.405738671,0.066180816,0.772327251,0.89810246,0.750752188,0.420458696,0.772478086,0.813202386,7.55
0.699798838,0.632083217,0.833965876,0.024523011,0.607059383,0.767283351,0.610035712,0.899656257,0.725793379,0.810409133,0.881876563,7.551
0.03792718,0.544779581,0.862893234,0.440756666,0.286738319,0.064485331,0.812269919,0.032120686,0.222478248,0.385023065,0.953506354,7.552
0.398706966,0.262361849,0.352416265,0.581705921,0.482617404,0.762340082,0.483828454,0.671758102,0.989128264,0.026115172,0.63121742,7.553
0.987540244,0.635091147,0.447622535,0.281081831,0.005083036,0.487971768,0.736380101,0.818020385,0.668565821,0.270819066,0.874353305,7.554
0.272857605,0.643135628,0.116518622,0.69675179,0.973879662,0.911331895,0.263479388,0.049788513,0.91801055,0.663024938,0.241390657,7.555
0.349197086,0.975725018,0.394895169,0.529606568,0.265671287,0.059408831,0.560619063,0.361660909,0.24836523,0.49212908,0.395556865,7.556
0.594910865,0.643637451,0.972590656,0.414436278,0.767915006,0.894890286,0.073121785,0.796275361,0.654574439,0.55133411,0.005102858,7.557
0.03950347,0.001882132,0.589091894,0.930344148,0.637494557,0.274888023,0.007697889,0.100313802,0.295257048,0.025880804,0.377512211,7.558
0.218825285,0.934619412,0.732879046,0.641266317,0.80281806,0.925879447,0.479882456,0.241181494,0.894364819,0.40723816,0.618145219,7.559
0.892977265,0.380328114,0.150659793,0.829552637,0.474199865,0.649130543,0.780400404,0.858999475,0.344921797,0.793581453,0.094796724,7.56
0.064090843,0.680373439,0.207848212,0.465178104,0.163447631,0.516924658,0.436656376,0.624913054,0.535485447,0.234109572,0.310473118,7.561
0.514604109,0.296008441,0.669600098,0.160688029,0.630220958,0.004303783,0.278801498,0.874079736,0.331878946,0.095031194,0.408379541,7.562
0.824808285,0.212468578,0.832345187,0.6129675,0.81884653,0.800882841,0.221775041,0.081218246,0.362269449,0.427778934,0.773318053,7.563
0.701347812,0.654526108,0.087782903,0.326880218,0.049474768,0.791542074,0.311413068,0.543682809,0.572715424,0.997902123,0.370077164,7.564
0.136643202,0.342325655,0.983268941,0.3290195,0.773654049,0.455551851,0.689994689,0.691779079,0.408870583,0.958082677,0.946405812,7.565
0.673348303,0.081916706,0.154936989,0.328216215,0.299906085,0.789297198,0.748165464,0.68464664,0.669325461,0.849231941,0.186136185,7.566
0.992304928,0.740749766,0.428733305,0.637079556,0.268808091,0.559076378,0.810886153,0.522905042,0.274663856,0.169474111,0.37547084,7.567
0.298637896,0.14059308,0.469079111,0.843211268,0.61924359,0.192551537,0.309927946,0.709024045,0.071268822,0.287017654,0.660586027,7.568
0.804459407,0.422407622,0.573087584,0.057392991,0.947467187,0.434961218,0.034735882,0.040811871,0.557208568,0.42076322,0.712482551,7.569
0.488693119,0.407775495,0.557331626,0.595894503,0.364713721,0.483583791,0.237380651,0.250722204,0.513891204,0.876119362,0.502169784,7.57
0.103816041,0.935125342,0.869566379,0.088931988,0.639041982,0.427526418,0.330976577,0.984819179,0.229186664,0.956725009,0.40245948,7.571
0.392402095,0.043901899,0.6946942,0.244384105,0.238341264,0.859773316,0.268983618,0.436167045,0.606065992,0.046065162,0.89215594,7.572
0.590554005,0.51440559,0.43320316,0.076071525,0.470643051,0.722284456,0.848876188,0.966810002,0.710678868,0.510220569,0.633293207,7.573
0.423673957,0.564011552,0.286904865,0.101894035,0.27219296,0.913646595,0.649723573,0.907763615,0.377725916,0.947237616,0.610350857,7.574
0.206306592,0.778541747,0.463396223,0.014039251,0.318817179,0.860952338,0.344828676,0.857882465,0.810436762,0.377730914,0.899735866,7.575
0.954006709,0.245168972,0.470879626,0.204828021,0.304988294,0.993364362,0.181347492,0.396306179,0.838241803,0.778177869,0.929230477,7.576
0.747314059,0.691801947,0.025129147,0.461343105,0.029059656,0.296666263,0.070403188,0.417812001,0.473140133,0.764021437,0.969500625,7.577
0.791658058,0.557013037,0.758149187,0.683098574,0.438676802,0.45681456,0.248691143,0.209492835,0.600403814,0.810779056,0.948171288,7.578
0.722817748,0.936721274,0.352203011,0.98256446,0.009271631,0.206218914,0.738151941,0.59320656,0.283744932,0.072892069,0.202162075,7.579
0.117638365,0.66537296,0.514055466,0.495806323,0.814268383,0.895879234,0.300535711,0.254951452,0.131540315,0.664834995,0.932856499,7.58
0.681678679,0.436455898,0.394195548,0.700808069,0.320242961,0.054619303,0.869621084,0.86390832,0.307077525,0.516749678,0.350852247,7.581
0.39723791,0.189015678,0.829322873,0.748737203,0.969689091,0.936574715,0.580658972,0.867330234,0.225124481,0.826360118,0.135822671,7.582
0.617590814,0.893076481,0.212496018,0.184644879,0.397767111,0.695658785,0.809128553,0.073679734,0.653392405,0.140828115,0.553523375,7.583
0.888955956,0.475392673,0.465602684,0.877005994,0.715348917,0.210616658,0.275937648,0.659982448,0.536709838,0.38189358,0.259369669,7.584
0.024133903,0.62637509,0.55722015,0.111877497,0.480213625,0.001711002,0.828801428,0.564589417,0.923531343,0.225093271,0.322104611,7.585
0.505692551,0.864009702,0.728873484,0.680108308,0.828175668,0.088534974,0.10595013,0.586691957,0.340116111,0.653127617,0.615824486,7.586
0.498404073,0.326223765,0.417018432,0.046403702,0.606192028,0.17703671,0.357401577,0.88140224,0.939804266,0.985673594,0.152780081,7.587
0.567689405,0.874413092,0.704464617,0.199046289,0.233260007,0.129915485,0.616083242,0.99836854,0.461715945,0.231324974,0.999712473,7.588
0.629276387,0.808530936,0.736848603,0.791900769,0.800330622,0.352574143,0.413754846,0.12322596,0.970249566,0.619124948,0.919935275,7.589
0.327386469,0.254751079,0.503653774,0.129441129,0.770669514,0.050984458,0.31131928,0.618831456,0.084495604,0.849346366,0.535204054,7.59
0.792334395,0.050378356,0.130688912,0.444590868,0.708039853,0.793154145,0.142689151,0.950444354,0.848162456,0.38093213,0.872629794,7.591
0.42436216,0.335073567,0.196813408,0.660951122,0.691304713,0.652081542,0.621890619,0.396231706,0.588266845,0.821623043,0.104814237,7.592
0.897803998,0.600894938,0.325395488,0.765979126,0.608966049,0.508402728,0.49150926,0.432940186,0.06163466,0.220489807,0.191660255,7.593
0.442426667,0.021979265,0.509931495,0.172007627,0.511225875,0.60911788,0.263914978,0.234970954,0.35070284,0.900720063,0.575509711,7.594
0.622111327,0.028632411,0.052065378,0.266449048,0.179326055,0.515133707,0.193315824,0.835633739,0.521223093,0.976703777,0.475978829,7.595
0.846663598,0.217131798,0.310421596,0.567814282,0.571191787,0.319234418,0.154550604,0.854668931,0.565797505,0.810443946,0.089477347,7.596
0.473590737,0.301933374,0.324018058,0.772082678,0.715017688,0.449157836,0.30384661,0.706767952,0.582784893,0.699546621,0.989034958,7.597
0.023501126,0.136742552,0.89555092,0.109343422,0.289383944,0.650902246,0.048182802,0.169322478,0.231401416,0.809695701,0.953557691,7.598
0.270480811,0.453154161,0.209905191,0.151654179,0.099880555,0.979109987,0.939770784,0.434454815,0.419525935,0.483797014,0.051859256,7.599
0.497021778,0.426032671,0.223602392,0.925118775,0.185544799,0.438687717,0.358286607,0.059885473,0.38024808,0.295148118,0.813385903,7.6
0.137316497,0.937844331,0.080360321,0.00786957,0.782384402,0.12439247,0.300290087,0.522105621,0.400001867,0.972028958,0.901395574,7.601
0.507630269,0.558652075,0.359482579,0.911162184,0.54632368,0.377749173,0.456890583,0.730272576,0.85613857,0.244110115,0.923449356,7.602
0.194603297,0.430971394,0.006489011,0.478336749,0.516069963,0.341879094,0.090604381,0.744300318,0.781769479,0.156885938,0.854925615,7.603
0.606477671,0.237864537,0.5922952,0.609515764,0.388678644,0.019110039,0.3279204,0.66770827,0.466753509,0.755957055,0.060026972,7.604
0.442995119,0.434983975,0.072451303,0.381044961,0.325234663,0.786127947,0.325660094,0.596229928,0.567456918,0.225937368,0.586215344,7.605
0.590708465,0.854216354,0.887821818,0.366171553,0.033564399,0.623560937,0.363034644,0.867009851,0.85157629,0.699264386,0.077357339,7.606
0.377259253,0.32085129,0.487258181,0.470841803,0.05721451,0.341528132,0.521653654,0.809580678,0.163215888,0.732270627,0.571091443,7.607
0.41072915,0.965629318,0.103388081,0.588343905,0.457938712,0.49947199,0.191475029,0.270119018,0.222923913,0.708656714,0.669613693,7.608
0.624557459,0.024629755,0.244993531,0.381926316,0.017058627,0.034896498,0.361485524,0.606138673,0.180875532,0.945820508,0.994024432,7.609
0.725133989,0.554358772,0.611948373,0.184206784,0.758873125,0.124999955,0.715295879,0.419606732,0.067112425,0.182121717,0.668607668,7.61
0.077032443,0.347529412,0.991875532,0.40233718,0.939316685,0.223801648,0.501667398,0.050128302,0.464237755,0.692069422,0.828442005,7.611
0.138644731,0.120142659,0.073291436,0.22822058,0.4800453,0.47310795,0.160675602,0.246353212,0.080061304,0.607010078,0.171200584,7.612
0.702894969,0.833819747,0.564840793,0.29607518,0.451770202,0.367157453,0.231281645,0.062910935,0.34215687,0.303869519,0.122798933,7.613
0.5084188,0.366175349,0.261392013,0.609346109,0.722750807,0.765330669,0.994531005,0.638627477,0.788328434,0.001243115,0.173893677,7.614
0.038878771,0.48501777,0.368123171,0.304223384,0.661830393,0.071153177,0.431915288,0.705169553,0.80532764,0.446415763,0.485170852,7.615
0.23054137,0.048217712,0.492241544,0.986479667,0.871367066,0.715364005,0.33534986,0.013889801,0.307269986,0.898384214,0.223956834,7.616
0.141845762,0.302361506,0.080954144,0.702091401,0.529867328,0.864155468,0.963116372,0.427226006,0.947109688,0.866237956,0.269738935,7.617
0.14516199,0.180098304,0.742545011,0.948062317,0.571844609,0.691437776,0.645086582,0.227360713,0.551932573,0.503730875,0.957146213,7.618
0.45928284,0.157484404,0.573303011,0.895815864,0.483224823,0.844245607,0.448760238,0.408272262,0.396888317,0.969095732,0.357481781,7.619
0.988222294,0.659176016,0.052542121,0.914527097,0.977863131,0.680732978,0.449883342,0.050015391,0.842382723,0.610011885,0.208396367,7.62
0.834445943,0.28082798,0.433671978,0.328983181,0.488950964,0.264584372,0.24702465,0.894468634,0.136687942,0.972878936,0.906710351,7.621
0.669394461,0.663160176,0.476837761,0.134779262,0.857911801,0.637382317,0.219878058,0.437034376,0.599920125,0.69641165,0.260409273,7.622
0.960307225,0.606383773,0.554574044,0.672193975,0.675936274,0.165206991,0.905348288,0.921431517,0.452241301,0.929543714,0.884117688,7.623
0.143324366,0.772467487,0.984896787,0.300845149,0.797985858,0.228450203,0.788973236,0.204174295,0.069169568,0.917114019,0.447525461,7.624
0.868637108,0.610705439,0.500330911,0.142149873,0.781552765,0.977618454,0.205924485,0.93394381,0.947187307,0.272559507,0.391830647,7.625
0.037919867,0.983474013,0.46526733,0.29623531,0.159177859,0.481420593,0.930558326,0.15360037,0.006279378,0.779108685,0.170523702,7.626
0.895576243,0.271992873,0.097603428,0.997700328,0.185761981,0.801408705,0.786165627,0.884766464,0.782298187,0.086536593,0.593719801,7.627
0.197421442,0.46244858,0.170156874,0.002712871,0.222732204,0.025736755,0.600798072,0.352782759,0.753290793,0.201790673,0.210689113,7.628
0.4383629,0.974653599,0.443807492,0.535453606,0.031420463,0.211558193,0.934242402,0.972648632,0.047599185,0.519585473,0.435255447,7.629
0.809626341,0.919177484,0.102214378,0.928297106,0.097569106,0.355341463,0.341230484,0.377648772,0.295146575,0.628908239,0.110386293,7.63
0.849948826,0.360206893,0.185654207,0.089182383,0.396854147,0.773251623,0.021444999,0.012533084,0.476151102,0.134440649,0.439062603,7.631
0.268931659,0.051358417,0.461055786,0.945805792,0.449732311,0.101798217,0.598816407,0.475666456,0.638569341,0.465441518,0.994904657,7.632
0.390574773,0.981572649,0.91199416,0.732413307,0.829947145,0.903973198,0.930222364,0.129489835,0.377668643,0.014507764,0.447464916,7.633
0.062952016,0.952238685,0.078437543,0.290682653,0.567492383,0.923437422,0.139959428,0.135402926,0.249040906,0.0961992,0.000847006,7.634
0.458106948,0.55870161,0.370927026,0.398797797,0.172942365,0.20826833,0.803461862,0.427198244,0.527602779,0.643346507,0.622487118,7.635
0.940300538,0.674407752,0.980584019,0.705578607,0.980675836,0.677301115,0.595046408,0.223866101,0.549915095,0.082775486,0.173958481,7.636
0.839995338,0.95262984,0.233166523,0.15910644,0.743312869,0.909694708,0.770819153,0.730236829,0.097918743,0.209495211,0.764583814,7.637
0.787986942,0.544031299,0.079404072,0.079922563,0.818410352,0.827927334,0.170368628,0.552766615,0.76341434,0.065664747,0.231184479,7.638
0.265864969,0.327920916,0.785109382,0.565272006,0.895446056,0.904284595,0.160231397,0.228249592,0.524882482,0.624234509,0.598207811,7.639
0.177124709,0.98850075,0.767244622,0.861667874,0.876446935,0.908487889,0.879328715,0.93179274,0.348554937,0.645487554,0.872579288,7.64
0.770307084,0.065611865,0.103375123,0.725182275,0.83713036,0.580476626,0.182784123,0.235672003,0.137836202,0.845699163,0.541348767,7.641
0.020553777,0.086771624,0.086996737,0.696633215,0.251247161,0.284859348,0.277750365,0.745277352,0.40203637,0.401746459,0.15294944,7.642
0.642813702,0.61835901,0.518716512,0.09332722,0.130523432,0.001352095,0.362781367,0.073462116,0.365512322,0.038552897,0.830696589,7.643
0.132563539,0.347726871,0.16795591,0.472539429,0.875845451,0.975661585,0.508743427,0.712845541,0.99360943,0.168203713,0.323036176,7.644
0.616182842,0.947192054,0.935379469,0.886685588,0.047086969,0.756524687,0.343692937,0.340088685,0.985318784,0.947708288,0.675343525,7.645
0.871146807,0.103966294,0.606033551,0.543895252,0.475229731,0.58301851,0.627442563,0.888989987,0.747810566,0.737541737,0.043829858,7.646
0.076660708,0.182428588,0.580622909,0.678467739,0.031990434,0.826049226,0.077825451,0.285687649,0.873304212,0.236271975,0.505452837,7.647
0.147653585,0.484862365,0.909393736,0.832694333,0.207440108,0.728968912,0.947992681,0.904091662,0.80029279,0.701380071,0.262884932,7.648
0.352925389,0.22317541,0.980147368,0.044197092,0.477905605,0.488426541,0.326623035,0.770814278,0.058645517,0.99340721,0.121629548,7.649
0.357956522,0.042431974,0.081509606,0.058491804,0.180194653,0.590420412,0.016152527,0.034732172,0.586765752,0.978603451,0.150997055,7.65
0.34083798,0.660983071,0.29295794,0.661409134,0.762238281,0.347322749,0.258582815,0.873703373,0.906502556,0.053447569,0.092607145,7.651
0.328145158,0.992529548,0.360386358,0.989864379,0.013658607,0.533341754,0.201272167,0.824244178,0.692080309,0.613863137,0.929118844,7.652
0.65647781,0.73956713,0.791627076,0.165669041,0.114816446,0.962698433,0.112638127,0.139184056,0.154964956,0.441198746,0.941664475,7.653
0.65107154,0.060055304,0.221668071,0.7536446,0.00835329,0.600289775,0.890534763,0.9525659,0.67132698,0.901719786,0.834337647,7.654
0.352065306,0.716712446,0.084592294,0.182996242,0.782195147,0.047825857,0.639887446,0.612975815,0.254259738,0.323179735,0.359799023,7.655
0.591767635,0.060683441,0.191479895,0.400187586,0.834680328,0.575385027,0.823270152,0.46370842,0.797306318,0.474657501,0.124114644,7.656
0.01336301,0.86567719,0.175659689,0.886325651,0.791467771,0.245582381,0.052846722,0.975703347,0.182880185,0.1396458,0.321111711,7.657
0.922365434,0.510579381,0.286960911,0.467588599,0.717004564,0.480485168,0.638460476,0.699359954,0.808524829,0.344264587,0.771638247,7.658
0.80934483,0.021148425,0.63499275,0.861211608,0.063645787,0.865152826,0.601526232,0.38981323,0.062836558,0.90815925,0.858617767,7.659
0.681211253,0.948467955,0.362959649,0.517098219,0.540616595,0.890663103,0.492588124,0.531496733,0.628598791,0.139699296,0.142276,7.66
0.451320825,0.86530328,0.337895654,0.628145564,0.49727466,0.879955285,0.984507949,0.381442835,0.51083158,0.686037623,0.821498665,7.661
0.394272321,0.100503272,0.304811282,0.806842043,0.419477034,0.810000342,0.224750311,0.966780106,0.295054352,0.52306819,0.494606922,7.662
0.66987121,0.083387491,0.961601804,0.005738737,0.700553816,0.65330914,0.644778778,0.501593782,0.804508943,0.10403385,0.701241848,7.663
