F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Target
0.390783111,0.783142919,0.828418186,0.568859386,0.185346004,0.535189048,0.712008247,0.897557767,0.906240436,0.472000268,0.003134738,0.801107538,0.714399301,0.72799404,0.903865944,0.566168222,0.932487689,0.020388908,0.65770877,7.532
0.058800384,0.600412678,0.765291218,0.500854181,0.586070949,0.845428632,0.742702512,0.334717982,0.05317572,0.438253089,0.9678681,0.175544168,0.435022342,0.679157979,0.904438634,0.445967631,0.126249842,0.090716656,0.602930759,7.533
0.321782205,0.119519897,0.776525551,0.892736102,0.141790996,0.838994851,0.701233788,0.648690561,0.165984795,0.809702711,0.183824127,0.392618232,0.030523055,0.684978548,0.426831933,0.207757339,0.402386403,0.030064642,0.741009557,7.534
0.25897988,0.292174661,0.912219075,0.862277214,0.350315985,0.580084431,0.413158346,0.658656556,0.506687,0.900411099,0.334085933,0.059481794,0.600152728,0.309338243,0.688448583,0.204349592,0.653677674,0.377840743,0.721489311,7.535
0.209134118,0.566428601,0.401268824,0.514008952,0.535819814,0.74780749,0.198618145,0.818963945,0.757801501,0.986312943,0.986843278,0.206624094,0.906617858,0.275078206,0.281314697,0.415916918,0.987283145,0.901333403,0.624726294,7.536
0.041097621,0.9928782,0.485860896,0.032554425,0.632051964,0.665846047,0.550416857,0.875268281,0.29217279,0.190927347,0.375061545,0.429896438,0.088711365,0.593179283,0.43743297,0.724118517,0.282651198,0.859188487,0.190008311,7.537
0.785770888,0.386700496,0.434200541,0.903174135,0.77173737,0.40713046,0.399626282,0.434924145,0.102576262,0.249560369,0.410174917,0.413966739,0.088749879,0.083728093,0.806426734,0.200547818,0.966149275,0.40557183,0.64037766,7.538
0.892390188,0.992442924,0.876410391,0.022187335,0.231072767,0.410875405,0.56522521,0.339645837,0.964121865,0.96777321,0.231570428,0.078812712,0.796824326,0.654269604,0.616051115,0.867371056,0.190503785,0.4228609,0.383291116,7.539
0.659177409,0.591364307,0.395867158,0.018517036,0.931239094,0.2842771,0.867129411,0.77443454,0.705543724,0.795431476,0.595586916,0.400968926,0.375725355,0.741031962,0.472020561,0.790055786,0.753624883,0.702873519,0.307484156,7.54
0.129734263,0.924420196,0.218977573,0.550785215,0.47442447,0.355939455,0.228509874,0.976393134,0.82441044,0.075577705,0.728079227,0.319531374,0.524823379,0.897700083,0.533931015,0.460001125,0.648404834,0.178910157,0.607335722,7.541
0.800698839,0.033732748,0.102713539,0.814887127,0.821618178,0.232976163,0.28215714,0.372874581,0.546209106,0.423242851,0.458404481,0.30381249,0.988626958,0.846792702,0.715262106,0.27934362,0.952284518,0.17792817,0.007547883,7.542
0.033019688,0.622992481,0.213416089,0.961369146,0.733294432,0.407012314,0.721699551,0.105980559,0.040049782,0.718841934,0.83259061,0.161965429,0.802677362,0.81826075,0.136943505,0.760556447,0.457577576,0.558205462,0.013584451,7.543
0.302820376,0.095120245,0.514156149,0.55415015,0.385968019,0.439994598,0.756831782,0.437526275,0.038822665,0.191166244,0.269415833,0.09406642,0.531907578,0.907399871,0.141199293,0.31310662,0.794181346,0.467547224,0.523880612,7.544
0.830794876,0.143522168,0.344264492,0.780940375,0.911584504,0.865074658,0.459779978,0.102312919,0.551050851,0.041557738,0.426067044,0.519894724,0.986898855,0.931108121,0.842870765,0.802342744,0.43383104,0.735501581,0.039213294,7.545
0.670412971,0.955857562,0.999213726,0.448364555,0.804733067,0.045037824,0.547698937,0.165694616,0.659082587,0.316133229,0.620201078,0.849990166,0.723465988,0.873556381,0.889775995,0.34718992,0.248429205,0.243866178,0.080520796,7.546
0.990787081,0.967791735,0.72427574,0.084067036,0.388050055,0.561445592,0.376462283,0.188605872,0.629335613,0.616946746,0.563150098,0.292643743,0.536109629,0.365633264,0.237798153,0.202926505,0.03298171,0.147804203,0.532158787,7.547
0.403147584,0.728466168,0.710754045,0.356297585,0.483979505,0.660960857,0.308045469,0.893877052,0.919299286,0.174342986,0.202788881,0.485002506,0.196340544,0.010634364,0.364056915,0.495284127,0.536879941,0.775968891,0.624535462,7.548
0.92150921,0.641133764,0.133009009,0.349250693,0.878798149,0.61910041,0.281032917,0.958868709,0.883170538,0.192747044,0.119622386,0.607916102,0.878236971,0.189109422,0.811177905,0.166653815,0.752737723,0.805644555,0.507538138,7.549
0.562621439,0.58879665,0.911882208,0.405738671,0.066180816,0.772327251,0.89810246,0.750752188,0.420458696,0.772478086,0.813202386,0.053659695,0.098583614,0.976789456,0.266769408,0.783876709,0.762719892,0.7725976,0.276134347,7.55
0.699798838,0.632083217,0.833965876,0.024523011,0.607059383,0.767283351,0.610035712,0.899656257,0.725793379,0.810409133,0.881876563,0.617833619,0.568934344,0.477659741,0.11366476,0.127955079,0.417228978,0.866223052,0.075394169,7.551
0.03792718,0.544779581,0.862893234,0.440756666,0.286738319,0.064485331,0.812269919,0.032120686,0.222478248,0.385023065,0.953506354,0.871215653,0.166968577,0.632514488,0.458158318,0.904339886,0.741065841,0.215156914,0.770151618,7.552
0.398706966,0.262361849,0.352416265,0.581705921,0.482617404,0.762340082,0.483828454,0.671758102,0.989128264,0.026115172,0.63121742,0.827450538,0.336987513,0.767297913,0.23138947,0.488924816,0.551787228,0.440630943,0.761935229,7.553
0.987540244,0.635091147,0.447622535,0.281081831,0.005083036,0.487971768,0.736380101,0.818020385,0.668565821,0.270819066,0.874353305,0.391612708,0.250274219,0.677839235,0.194437396,0.234814807,0.383517389,0.669107009,0.140013965,7.554
0.272857605,0.643135628,0.116518622,0.69675179,0.973879662,0.911331895,0.263479388,0.049788513,0.91801055,0.663024938,0.241390657,0.582752401,0.336470957,0.23190879,0.125363914,0.681610866,0.773614419,0.839472808,0.049353627,7.555
0.349197086,0.975725018,0.394895169,0.529606568,0.265671287,0.059408831,0.560619063,0.361660909,0.24836523,0.49212908,0.395556865,0.916047807,0.623956886,0.470122067,0.241066604,0.124285421,0.970773865,0.136484076,0.069249659,7.556
0.594910865,0.643637451,0.972590656,0.414436278,0.767915006,0.894890286,0.073121785,0.796275361,0.654574439,0.55133411,0.005102858,0.9636826,0.390186068,0.595676875,0.588750275,0.127684931,0.339062108,0.18901133,0.095857069,7.557
0.03950347,0.001882132,0.589091894,0.930344148,0.637494557,0.274888023,0.007697889,0.100313802,0.295257048,0.025880804,0.377512211,0.308113765,0.365818219,0.098559017,0.81946618,0.331143684,0.445849565,0.106713649,0.524685235,7.558
0.218825285,0.934619412,0.732879046,0.641266317,0.80281806,0.925879447,0.479882456,0.241181494,0.894364819,0.40723816,0.618145219,0.252445902,0.943314048,0.318734242,0.249728927,0.307344371,0.928848639,0.033021945,0.061779892,7.559
0.892977265,0.380328114,0.150659793,0.829552637,0.474199865,0.649130543,0.780400404,0.858999475,0.344921797,0.793581453,0.094796724,0.355366909,0.957238193,0.076590969,0.10660547,0.798700399,0.98635433,0.749509113,0.548624552,7.56
0.064090843,0.680373439,0.207848212,0.465178104,0.163447631,0.516924658,0.436656376,0.624913054,0.535485447,0.234109572,0.310473118,0.30641133,0.163479367,0.77978171,0.106973416,0.128141392,0.146678815,0.598107559,0.948279778,7.561
0.514604109,0.296008441,0.669600098,0.160688029,0.630220958,0.004303783,0.278801498,0.874079736,0.331878946,0.095031194,0.408379541,0.831965738,0.824076717,0.779533335,0.585739323,0.282693709,0.919894068,0.105099508,0.946605553,7.562
0.824808285,0.212468578,0.832345187,0.6129675,0.81884653,0.800882841,0.221775041,0.081218246,0.362269449,0.427778934,0.773318053,0.873801676,0.320582749,0.950908405,0.347010548,0.531203533,0.188736168,0.165599365,0.199217506,7.563
0.701347812,0.654526108,0.087782903,0.326880218,0.049474768,0.791542074,0.311413068,0.543682809,0.572715424,0.997902123,0.370077164,0.486656914,0.920504359,0.748102035,0.032933838,0.82357082,0.048167067,0.349031623,0.060689782,7.564
0.136643202,0.342325655,0.983268941,0.3290195,0.773654049,0.455551851,0.689994689,0.691779079,0.408870583,0.958082677,0.946405812,0.101727475,0.128142049,0.810223488,0.859501261,0.101346824,0.30417316,0.32906659,0.839862781,7.565
0.673348303,0.081916706,0.154936989,0.328216215,0.299906085,0.789297198,0.748165464,0.68464664,0.669325461,0.849231941,0.186136185,0.110316692,0.823449462,0.173148854,0.304700265,0.104850071,0.71980795,0.88421854,0.687064622,7.566
0.992304928,0.740749766,0.428733305,0.637079556,0.268808091,0.559076378,0.810886153,0.522905042,0.274663856,0.169474111,0.37547084,0.319336542,0.855731202,0.338812973,0.204633519,0.193245542,0.777089486,0.320313196,0.040576692,7.567
0.298637896,0.14059308,0.469079111,0.843211268,0.61924359,0.192551537,0.309927946,0.709024045,0.071268822,0.287017654,0.660586027,0.044486397,0.663012752,0.742499481,0.083338865,0.142974612,0.968718173,0.886406775,0.496907684,7.568
0.804459407,0.422407622,0.573087584,0.057392991,0.947467187,0.434961218,0.034735882,0.040811871,0.557208568,0.42076322,0.712482551,0.379241696,0.863585409,0.641408881,0.415392598,0.640826111,0.508296699,0.083595304,0.734875196,7.569
0.488693119,0.407775495,0.557331626,0.595894503,0.364713721,0.483583791,0.237380651,0.250722204,0.513891204,0.876119362,0.502169784,0.183734679,0.689933557,0.104285255,0.599613685,0.21419507,0.116098743,0.366905534,0.428452973,7.57
0.103816041,0.935125342,0.869566379,0.088931988,0.639041982,0.427526418,0.330976577,0.984819179,0.229186664,0.956725009,0.40245948,0.019664558,0.314702632,0.306630066,0.984439566,0.349224526,0.591039526,0.029483261,0.79401643,7.571
0.392402095,0.043901899,0.6946942,0.244384105,0.238341264,0.859773316,0.268983618,0.436167045,0.606065992,0.046065162,0.89215594,0.14151366,0.504504412,0.899816841,0.109473464,0.842416132,0.336118332,0.667035225,0.063794509,7.572
0.590554005,0.51440559,0.43320316,0.076071525,0.470643051,0.722284456,0.848876188,0.966810002,0.710678868,0.510220569,0.633293207,0.946871753,0.372144431,0.435782804,0.744987251,0.924719523,0.405932685,0.828311605,0.337032678,7.573
0.423673957,0.564011552,0.286904865,0.101894035,0.27219296,0.913646595,0.649723573,0.907763615,0.377725916,0.947237616,0.610350857,0.090837885,0.979809563,0.618767649,0.378531767,0.046584739,0.446624293,0.839522782,0.317839666,7.574
0.206306592,0.778541747,0.463396223,0.014039251,0.318817179,0.860952338,0.344828676,0.857882465,0.810436762,0.377730914,0.899735866,0.900161368,0.118366264,0.20129858,0.216437702,0.221540042,0.793189779,0.099086128,0.627424409,7.575
0.954006709,0.245168972,0.470879626,0.204828021,0.304988294,0.993364362,0.181347492,0.396306179,0.838241803,0.778177869,0.929230477,0.291128048,0.692397837,0.766007419,0.231437244,0.920768995,0.817232872,0.986556724,0.860349444,7.576
0.747314059,0.691801947,0.025129147,0.461343105,0.029059656,0.296666263,0.070403188,0.417812001,0.473140133,0.764021437,0.969500625,0.693789951,0.044124732,0.301576714,0.249481828,0.830454275,0.105909862,0.847837343,0.848115759,7.577
0.791658058,0.557013037,0.758149187,0.683098574,0.438676802,0.45681456,0.248691143,0.209492835,0.600403814,0.810779056,0.948171288,0.674817015,0.649804076,0.554342339,0.25747514,0.845334111,0.58557912,0.293908076,0.20065095,7.578
0.722817748,0.936721274,0.352203011,0.98256446,0.009271631,0.206218914,0.738151941,0.59320656,0.283744932,0.072892069,0.202162075,0.1800429,0.137478093,0.837382329,0.975388533,0.834533238,0.747355593,0.398380205,0.953636237,7.579
0.117638365,0.66537296,0.514055466,0.495806323,0.814268383,0.895879234,0.300535711,0.254951452,0.131540315,0.664834995,0.932856499,0.530606492,0.95135925,0.268530184,0.997950983,0.796705215,0.406620329,0.048605065,0.815545472,7.58
0.681678679,0.436455898,0.394195548,0.700808069,0.320242961,0.054619303,0.869621084,0.86390832,0.307077525,0.516749678,0.350852247,0.752896921,0.318238511,0.88177301,0.273813772,0.371869755,0.971893998,0.830977005,0.838455548,7.581
0.39723791,0.189015678,0.829322873,0.748737203,0.969689091,0.936574715,0.580658972,0.867330234,0.225124481,0.826360118,0.135822671,0.425732977,0.571974991,0.535496292,0.083137411,0.616408897,0.082477144,0.658413523,0.27062961,7.582
0.617590814,0.893076481,0.212496018,0.184644879,0.397767111,0.695658785,0.809128553,0.073679734,0.653392405,0.140828115,0.553523375,0.803494488,0.953793034,0.810735927,0.908646409,0.202283707,0.168681091,0.501857259,0.185607425,7.583
0.888955956,0.475392673,0.465602684,0.877005994,0.715348917,0.210616658,0.275937648,0.659982448,0.536709838,0.38189358,0.259369669,0.703185493,0.101587669,0.776766581,0.995653398,0.49604759,0.402828477,0.7540041,0.083519658,7.584
0.024133903,0.62637509,0.55722015,0.111877497,0.480213625,0.001711002,0.828801428,0.564589417,0.923531343,0.225093271,0.322104611,0.3498876,0.757568616,0.452344474,0.062243233,0.332917312,0.392221382,0.268162234,0.509506496,7.585
0.505692551,0.864009702,0.728873484,0.680108308,0.828175668,0.088534974,0.10595013,0.586691957,0.340116111,0.653127617,0.615824486,0.307431289,0.089993166,0.313511206,0.087522166,0.459555654,0.431879942,0.32545793,0.763164246,7.586
0.498404073,0.326223765,0.417018432,0.046403702,0.606192028,0.17703671,0.357401577,0.88140224,0.939804266,0.985673594,0.152780081,0.130089031,0.902605661,0.003906227,0.366711165,0.70234541,0.274623299,0.808145878,0.011148933,7.587
0.567689405,0.874413092,0.704464617,0.199046289,0.233260007,0.129915485,0.616083242,0.99836854,0.461715945,0.231324974,0.999712473,0.695267577,0.362053601,0.412915853,0.721575578,0.000686338,0.310505258,0.732760466,0.258065464,7.588
0.629276387,0.808530936,0.736848603,0.791900769,0.800330622,0.352574143,0.413754846,0.12322596,0.970249566,0.619124948,0.919935275,0.438947806,0.001811313,0.097586579,0.313440514,0.977981793,0.743163308,0.118204363,0.304182884,7.589
0.327386469,0.254751079,0.503653774,0.129441129,0.770669514,0.050984458,0.31131928,0.618831456,0.084495604,0.849346366,0.535204054,0.711131479,0.138080682,0.491828863,0.340915749,0.236913367,0.513484979,0.923994238,0.543258812,7.59
0.792334395,0.050378356,0.130688912,0.444590868,0.708039853,0.793154145,0.142689151,0.950444354,0.848162456,0.38093213,0.872629794,0.036341214,0.388831232,0.819900343,0.05811026,0.981523997,0.778974826,0.124428126,0.480906267,7.591
0.42436216,0.335073567,0.196813408,0.660951122,0.691304713,0.652081542,0.621890619,0.396231706,0.588266845,0.821623043,0.104814237,0.307248084,0.801774205,0.894031985,0.192151233,0.215186307,0.68893259,0.366451212,0.950068696,7.592
0.897803998,0.600894938,0.325395488,0.765979126,0.608966049,0.508402728,0.49150926,0.432940186,0.06163466,0.220489807,0.191660255,0.180996417,0.127138458,0.066747522,0.269562573,0.541846751,0.626552758,0.715135192,0.81866668,7.593
0.442426667,0.021979265,0.509931495,0.172007627,0.511225875,0.60911788,0.263914978,0.234970954,0.35070284,0.900720063,0.575509711,0.353491481,0.127503672,0.46064361,0.980101678,0.147377752,0.525660849,0.142029567,0.982485887,7.594
0.622111327,0.028632411,0.052065378,0.266449048,0.179326055,0.515133707,0.193315824,0.835633739,0.521223093,0.976703777,0.475978829,0.037738901,0.839930419,0.303370659,0.399725947,0.258207418,0.76773455,0.767331296,0.348279131,7.595
0.846663598,0.217131798,0.310421596,0.567814282,0.571191787,0.319234418,0.154550604,0.854668931,0.565797505,0.810443946,0.089477347,0.522284854,0.500146085,0.439453445,0.172105345,0.813410738,0.645779871,0.23750787,0.746358556,7.596
0.473590737,0.301933374,0.324018058,0.772082678,0.715017688,0.449157836,0.30384661,0.706767952,0.582784893,0.699546621,0.989034958,0.582947842,0.152660415,0.137610092,0.400485244,0.116873369,0.362478771,0.091655014,0.545838182,7.597
0.023501126,0.136742552,0.89555092,0.109343422,0.289383944,0.650902246,0.048182802,0.169322478,0.231401416,0.809695701,0.953557691,0.446071579,0.268664195,0.87625294,0.271340427,0.022341942,0.135125865,0.080224506,0.233718448,7.598
0.270480811,0.453154161,0.209905191,0.151654179,0.099880555,0.979109987,0.939770784,0.434454815,0.419525935,0.483797014,0.051859256,0.211203628,0.62754948,0.806865891,0.318238625,0.974919702,0.057348285,0.006624756,0.096983999,7.599
0.497021778,0.426032671,0.223602392,0.925118775,0.185544799,0.438687717,0.358286607,0.059885473,0.38024808,0.295148118,0.813385903,0.486812375,0.260906943,0.926535351,0.626461609,0.527361596,0.676974779,0.723952103,0.39075892,7.6
0.137316497,0.937844331,0.080360321,0.00786957,0.782384402,0.12439247,0.300290087,0.522105621,0.400001867,0.972028958,0.901395574,0.503379597,0.782472738,0.322172793,0.358624692,0.03048811,0.034821716,0.505579235,0.920322164,7.601
0.507630269,0.558652075,0.359482579,0.911162184,0.54632368,0.377749173,0.456890583,0.730272576,0.85613857,0.244110115,0.923449356,0.277920005,0.376593619,0.594651628,0.007997927,0.479418443,0.415799001,0.173036145,0.758657904,7.602
0.194603297,0.430971394,0.006489011,0.478336749,0.516069963,0.341879094,0.090604381,0.744300318,0.781769479,0.156885938,0.854925615,0.612934681,0.693457649,0.004898792,0.176410723,0.774433952,0.606429394,0.63978066,0.90690857,7.603
0.606477671,0.237864537,0.5922952,0.609515764,0.388678644,0.019110039,0.3279204,0.66770827,0.466753509,0.755957055,0.060026972,0.700975875,0.766920235,0.551722152,0.673707138,0.373165307,0.165091477,0.165699706,0.412558628,7.604
0.442995119,0.434983975,0.072451303,0.381044961,0.325234663,0.786127947,0.325660094,0.596229928,0.567456918,0.225937368,0.586215344,0.752794178,0.10104769,0.536455687,0.819559302,0.418231064,0.790541596,0.658435066,0.825440079,7.605
0.590708465,0.854216354,0.887821818,0.366171553,0.033564399,0.623560937,0.363034644,0.867009851,0.85157629,0.699264386,0.077357339,0.367301467,0.951648794,0.94138148,0.824506602,0.63576485,0.874254618,0.524256046,0.660237287,7.606
0.377259253,0.32085129,0.487258181,0.470841803,0.05721451,0.341528132,0.521653654,0.809580678,0.163215888,0.732270627,0.571091443,0.651169278,0.080537759,0.615661646,0.065076102,0.271537302,0.478370569,0.793549979,0.709194946,7.607
0.41072915,0.965629318,0.103388081,0.588343905,0.457938712,0.49947199,0.191475029,0.270119018,0.222923913,0.708656714,0.669613693,0.037663716,0.352825021,0.468783163,0.842145662,0.430636915,0.258010171,0.114901858,0.723078291,7.608
0.624557459,0.024629755,0.244993531,0.381926316,0.017058627,0.034896498,0.361485524,0.606138673,0.180875532,0.945820508,0.994024432,0.564560443,0.271948424,0.99536387,0.71132465,0.8750219,0.849655957,0.855657343,0.429137133,7.609
0.725133989,0.554358772,0.611948373,0.184206784,0.758873125,0.124999955,0.715295879,0.419606732,0.067112425,0.182121717,0.668607668,0.829508959,0.645139008,0.129152175,0.452205285,0.383606586,0.464523673,0.370963858,0.492111069,7.61
0.077032443,0.347529412,0.991875532,0.40233718,0.939316685,0.223801648,0.501667398,0.050128302,0.464237755,0.692069422,0.828442005,0.718663897,0.014832203,0.508137286,0.100069926,0.50495578,0.103809864,0.844961139,0.697721918,7.611
0.138644731,0.120142659,0.073291436,0.22822058,0.4800453,0.47310795,0.160675602,0.246353212,0.080061304,0.607010078,0.171200584,0.942412587,0.659641623,0.144418226,0.237836709,0.640086424,0.088012239,0.584389809,0.849943656,7.612
0.702894969,0.833819747,0.564840793,0.29607518,0.451770202,0.367157453,0.231281645,0.062910935,0.34215687,0.303869519,0.122798933,0.83803269,0.99267515,0.449678161,0.674827327,0.393501277,0.538600477,0.094879144,0.355545581,7.613
0.5084188,0.366175349,0.261392013,0.609346109,0.722750807,0.765330669,0.994531005,0.638627477,0.788328434,0.001243115,0.173893677,0.586253668,0.573304861,0.137952759,0.642619831,0.358357087,0.291596664,0.771150741,0.905940863,7.614
0.038878771,0.48501777,0.368123171,0.304223384,0.661830393,0.071153177,0.431915288,0.705169553,0.80532764,0.446415763,0.485170852,0.25259223,0.358149812,0.38448058,0.698077518,0.608056259,0.292099007,0.52862275,0.391710894,7.615
0.23054137,0.048217712,0.492241544,0.986479667,0.871367066,0.715364005,0.33534986,0.013889801,0.307269986,0.898384214,0.223956834,0.498980215,0.685655209,0.502250772,0.596897031,0.529212722,0.268581943,0.24643529,0.37044943,7.616
0.141845762,0.302361506,0.080954144,0.702091401,0.529867328,0.864155468,0.963116372,0.427226006,0.947109688,0.866237956,0.269738935,0.204378222,0.305605548,0.931945471,0.63391432,0.994692264,0.535116872,0.17752435,0.847738991,7.617
0.14516199,0.180098304,0.742545011,0.948062317,0.571844609,0.691437776,0.645086582,0.227360713,0.551932573,0.503730875,0.957146213,0.720393373,0.759597284,0.440863153,0.949245078,0.172325742,0.106333471,0.453040164,0.735602218,7.618
0.45928284,0.157484404,0.573303011,0.895815864,0.483224823,0.844245607,0.448760238,0.408272262,0.396888317,0.969095732,0.357481781,0.268557324,0.530153475,0.815861721,0.833349917,0.41259914,0.659717601,0.274322402,0.382083907,7.619
0.988222294,0.659176016,0.052542121,0.914527097,0.977863131,0.680732978,0.449883342,0.050015391,0.842382723,0.610011885,0.208396367,0.458543361,0.241242645,0.53795402,0.19892556,0.429418355,0.564046242,0.54610615,0.2622729,7.62
0.834445943,0.28082798,0.433671978,0.328983181,0.488950964,0.264584372,0.24702465,0.894468634,0.136687942,0.972878936,0.906710351,0.64028638,0.807660825,0.142218333,0.007898426,0.240973932,0.009487365,0.87261297,0.978353657,7.621
0.669394461,0.663160176,0.476837761,0.134779262,0.857911801,0.637382317,0.219878058,0.437034376,0.599920125,0.69641165,0.260409273,0.82995095,0.17447983,0.613614796,0.419301668,0.375612695,0.694026861,0.998473702,0.693824722,7.622
0.960307225,0.606383773,0.554574044,0.672193975,0.675936274,0.165206991,0.905348288,0.921431517,0.452241301,0.929543714,0.884117688,0.498358339,0.801901607,0.645237045,0.67528606,0.721572141,0.548360378,0.620117814,0.97029546,7.623
0.143324366,0.772467487,0.984896787,0.300845149,0.797985858,0.228450203,0.788973236,0.204174295,0.069169568,0.917114019,0.447525461,0.575854697,0.381170186,0.265904099,0.340905816,0.616529545,0.270225119,0.548862781,0.531585189,7.624
0.868637108,0.610705439,0.500330911,0.142149873,0.781552765,0.977618454,0.205924485,0.93394381,0.947187307,0.272559507,0.391830647,0.226200121,0.013139767,0.608181227,0.267607894,0.239722375,0.650803707,0.961460557,0.957089458,7.625
0.037919867,0.983474013,0.46526733,0.29623531,0.159177859,0.481420593,0.930558326,0.15360037,0.006279378,0.779108685,0.170523702,0.453915451,0.212826305,0.960178822,0.275568974,0.083098306,0.8880903,0.556193482,0.028011698,7.626
0.895576243,0.271992873,0.097603428,0.997700328,0.185761981,0.801408705,0.786165627,0.884766464,0.782298187,0.086536593,0.593719801,0.592272266,0.075591459,0.377314652,0.637725903,0.994003112,0.079355944,0.238846174,0.864638867,7.627
0.197421442,0.46244858,0.170156874,0.002712871,0.222732204,0.025736755,0.600798072,0.352782759,0.753290793,0.201790673,0.210689113,0.46205233,0.857051784,0.341153774,0.466425623,0.338196674,0.48022204,0.750678448,0.790271899,7.628
0.4383629,0.974653599,0.443807492,0.535453606,0.031420463,0.211558193,0.934242402,0.972648632,0.047599185,0.519585473,0.435255447,0.174661656,0.614248922,0.719034887,0.074959657,0.87647859,0.332255261,0.275996162,0.871904355,7.629
0.809626341,0.919177484,0.102214378,0.928297106,0.097569106,0.355341463,0.341230484,0.377648772,0.295146575,0.628908239,0.110386293,0.645876607,0.383665923,0.318120298,0.305921475,0.708895564,0.963066675,0.571609235,0.666285856,7.63
0.849948826,0.360206893,0.185654207,0.089182383,0.396854147,0.773251623,0.021444999,0.012533084,0.476151102,0.134440649,0.439062603,0.750091457,0.907212794,0.842107308,0.291621327,0.409937838,0.663527323,0.796583979,0.665219477,7.631
0.268931659,0.051358417,0.461055786,0.945805792,0.449732311,0.101798217,0.598816407,0.475666456,0.638569341,0.465441518,0.994904657,0.191159071,0.883376463,0.911458764,0.8465554,0.055598511,0.038528061,0.973237655,0.840080187,7.632
0.390574773,0.981572649,0.91199416,0.732413307,0.829947145,0.903973198,0.930222364,0.129489835,0.377668643,0.014507764,0.447464916,0.048987393,0.1548033,0.722076722,0.229865179,0.58824056,0.221161465,0.877509203,0.795356799,7.633
0.062952016,0.952238685,0.078437543,0.290682653,0.567492383,0.923437422,0.139959428,0.135402926,0.249040906,0.0961992,0.000847006,0.059214487,0.633851862,0.101645056,0.659669058,0.463435582,0.743096203,0.69112722,0.629615953,7.634
0.458106948,0.55870161,0.370927026,0.398797797,0.172942365,0.20826833,0.803461862,0.427198244,0.527602779,0.643346507,0.622487118,0.441262527,0.513730172,0.540762956,0.951756884,0.219518223,0.705698641,0.726817838,0.667672851,7.635
0.940300538,0.674407752,0.980584019,0.705578607,0.980675836,0.677301115,0.595046408,0.223866101,0.549915095,0.082775486,0.173958481,0.972840382,0.908652149,0.266756627,0.871130598,0.904601928,0.1509959,0.923673224,0.51271405,7.636
0.839995338,0.95262984,0.233166523,0.15910644,0.743312869,0.909694708,0.770819153,0.730236829,0.097918743,0.209495211,0.764583814,0.910284599,0.42450885,0.627243518,0.240588933,0.914976402,0.409793036,0.20548557,0.553940659,7.637
0.787986942,0.544031299,0.079404072,0.079922563,0.818410352,0.827927334,0.170368628,0.552766615,0.76341434,0.065664747,0.231184479,0.182021824,0.933311937,0.301861327,0.920769014,0.859426276,0.520653067,0.465660663,0.354761987,7.638
0.265864969,0.327920916,0.785109382,0.565272006,0.895446056,0.904284595,0.160231397,0.228249592,0.524882482,0.624234509,0.598207811,0.143170426,0.26673302,0.61908083,0.059721802,0.878084432,0.217511624,0.333222743,0.324068695,7.639
0.177124709,0.98850075,0.767244622,0.861667874,0.876446935,0.908487889,0.879328715,0.93179274,0.348554937,0.645487554,0.872579288,0.754968366,0.16902343,0.00496137,0.717107713,0.377070326,0.47308152,0.57156164,0.650245875,7.64
0.770307084,0.065611865,0.103375123,0.725182275,0.83713036,0.580476626,0.182784123,0.235672003,0.137836202,0.845699163,0.541348767,0.374249161,0.787918635,0.494802626,0.12045733,0.040685415,0.681698935,0.393226844,0.871363747,7.641
0.020553777,0.086771624,0.086996737,0.696633215,0.251247161,0.284859348,0.277750365,0.745277352,0.40203637,0.401746459,0.15294944,0.697759124,0.29385724,0.740164777,0.70341096,0.812858923,0.968183075,0.288241066,0.402608765,7.642
0.642813702,0.61835901,0.518716512,0.09332722,0.130523432,0.001352095,0.362781367,0.073462116,0.365512322,0.038552897,0.830696589,0.937407582,0.8668536,0.126434378,0.021358712,0.926667971,0.79614012,0.856741213,0.384935415,7.643
0.132563539,0.347726871,0.16795591,0.472539429,0.875845451,0.975661585,0.508743427,0.712845541,0.99360943,0.168203713,0.323036176,0.821909049,0.174116741,0.708590115,0.561033047,0.327230881,0.6566862,0.399938664,0.304341852,7.644
0.616182842,0.947192054,0.935379469,0.886685588,0.047086969,0.756524687,0.343692937,0.340088685,0.985318784,0.947708288,0.675343525,0.323476274,0.541414141,0.69008099,0.003324375,0.43377888,0.667168333,0.674366994,0.520042242,7.645
0.871146807,0.103966294,0.606033551,0.543895252,0.475229731,0.58301851,0.627442563,0.888989987,0.747810566,0.737541737,0.043829858,0.51295743,0.064791512,0.457867486,0.257935826,0.534390444,0.527211468,0.874625829,0.549575554,7.646
0.076660708,0.182428588,0.580622909,0.678467739,0.031990434,0.826049226,0.077825451,0.285687649,0.873304212,0.236271975,0.505452837,0.762251813,0.247353534,0.958025321,0.789572727,0.121403626,0.476811134,0.261816847,0.259038233,7.647
0.147653585,0.484862365,0.909393736,0.832694333,0.207440108,0.728968912,0.947992681,0.904091662,0.80029279,0.701380071,0.262884932,0.202742914,0.258524482,0.220876832,0.553312573,0.170741127,0.714044816,0.606220517,0.964918846,7.648
0.352925389,0.22317541,0.980147368,0.044197092,0.477905605,0.488426541,0.326623035,0.770814278,0.058645517,0.99340721,0.121629548,0.227057867,0.875996293,0.187789,0.061600432,0.088382763,0.313399601,0.676779187,0.694934741,7.649
